,app_id,german,french,spanish,brazilian,russian,italian,schinese,japanese,koreana,polish
248,1260320,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
249,880940,"(19,579)",(532),"(2,281)","(2,319)","(3,623)",(113),"(10,670)",(132),(637),"(1,047)"
250,588650,"(42,106)","(2,841)","(4,696)","(6,966)","(15,577)",(442),"(52,386)",(371),"(2,562)","(1,633)"
251,2357570,"(46,701)",(875),"(2,647)","(3,135)","(7,327)",(262),"(108,293)",(737),"(1,342)","(1,494)"
252,1135230,"(2,451)",(141),(94),(78),(44),(12),(191),(18),(86),(19)
253,570940,"(43,215)","(1,451)","(6,458)","(5,031)","(8,064)","(1,153)","(11,806)",(425),"(1,711)","(1,094)"
254,534380,"(69,609)","(4,157)","(3,228)","(1,984)","(12,792)",(647),"(21,963)",(427),"(2,537)","(10,446)"
255,505460,"(21,461)","(1,461)",(668),(572),"(3,149)",(152),"(1,356)",(34),(267),(526)
256,1206560,"(16,649)",(361),"(1,674)",(846),"(1,886)",(137),"(1,933)",(88),(326),(505)
257,1604030,"(39,508)","(2,294)","(3,230)","(3,874)","(6,271)",(266),"(7,303)",(166),"(1,633)",(760)
258,200210,"(31,663)",(780),"(1,889)","(2,750)","(2,257)",(246),(195),(87),(164),"(1,813)"
259,1184370,"(17,896)",(848),(477),(358),"(2,733)",(161),"(5,434)",(26),(186),(243)
260,573090,"(30,962)",(431),(285),(579),"(3,577)",(137),(202),(212),(79),(488)
261,1432860,"(7,919)",(121),(99),(364),(200),(14),(736),(99),(482),(39)
262,2167580,"(4,218)","(2,589)",(281),(397),(452),(57),(961),(75),(6),(42)
263,2287220,(568),(106),(81),(26),(11),(37),(85),(3),(14),(24)
264,655500,"(10,334)",(871),(416),(235),(329),(181),(5),(5),(3),(253)
265,805550,"(15,276)","(1,883)","(1,588)","(1,093)","(1,436)","(1,233)","(1,506)",(153),(478),(583)
266,312520,"(14,510)",(170),(612),(726),"(1,020)",(46),"(1,868)",(64),(469),(200)
267,2381590,"(5,891)",(545),(581),(196),"(1,742)",(99),"(1,866)",(194),(758),(112)
268,919640,"(4,531)",(285),(151),(45),(564),(85),"(1,218)",(19),(82),(131)
269,728880,"(13,310)",(659),"(1,963)","(2,197)",(773),(124),"(25,763)",(164),"(3,109)",(489)
270,581320,"(67,071)","(2,804)","(2,295)","(3,231)","(9,320)",(572),"(15,509)",(406),"(1,610)","(1,186)"
271,546560,"(62,048)","(2,229)","(1,679)",(475),"(3,850)",(618),"(5,415)",(376),"(1,901)",(740)
272,1649240,"(4,031)",(314),(123),(87),(120),(79),(182),(24),(80),(40)
273,1657630,"(13,985)",(471),(980),(727),"(2,532)",(82),"(1,105)",(60),(301),(629)
274,1028310,"(1,159)",(11),(8),(7),(28),(9),(243),(6),(6),(7)
275,1577120,"(6,405)",(449),(323),(292),(863),(109),(762),(38),(138),(301)
276,629820,"(6,512)",(262),(614),(494),(902),(53),"(1,800)",(91),(167),(132)
277,607080,"(7,525)",(103),(143),(69),(783),(32),(675),(5),(16),(53)
278,1942660,"(2,653)",(150),(144),(38),(24),(30),(109),(3),(90),(48)
279,2231450,"(29,814)",(241),"(2,863)","(1,187)","(1,852)",(185),(291),(50),(196),(431)
280,1407200,"(21,145)","(1,265)",(870),(795),"(23,347)",(266),"(7,585)",(521),(901),"(4,106)"
281,322170,"(123,529)","(3,091)","(29,314)","(4,195)","(65,802)","(1,143)","(4,563)",(233),"(4,361)","(7,217)"
282,361420,"(55,042)","(3,188)","(3,122)","(3,179)","(12,371)",(768),"(14,770)",(575),"(4,325)","(2,965)"
283,1811260,"(44,588)","(3,831)","(12,233)","(12,732)","(4,676)","(1,044)","(19,570)",(361),"(2,984)","(7,202)"
284,444090,"(133,903)","(11,229)","(28,932)","(44,577)","(61,390)","(3,231)",(634),(725),"(2,415)","(15,168)"
285,261640,"(23,326)","(1,332)","(1,512)","(1,359)","(4,757)",(281),"(1,723)",(193),(504),(542)
286,1286680,"(8,833)",(396),(254),(123),(255),(71),"(1,645)",(49),(196),(88)
287,1150440,"(5,355)",(313),(191),(53),(392),(66),(391),(27),(270),(186)
288,380600,"(18,717)","(2,193)","(1,056)","(3,003)","(6,702)",(566),"(2,860)",(160),(202),"(7,404)"
289,1545560,(771),(44),(37),(18),(75),(9),(586),(10),(87),(14)
290,1101120,(451),(28),(19),(9),(36),(4),(185),(27),(28),(15)
291,1135690,"(16,649)",(356),(501),(653),(697),(65),"(1,705)",(101),(722),(138)
292,1062090,"(13,169)",(915),(450),(341),(686),(89),"(1,759)",(290),(371),(418)
293,1611600,"(4,267)",(274),(107),(25),(357),(56),(591),(26),(102),(82)
294,1557740,"(16,486)",(146),(213),(197),"(1,903)",(41),(67),(30),(865),(231)
295,654890,"(1,620)",(36),(18),(7),(20),(10),(28),(1),(1),(13)
296,459820,"(17,638)",(403),"(1,215)","(1,634)",(934),(97),(478),(89),(47),(403)
297,1450900,(391),(21),(3),(5),(26),(3),(86),(6),(5),(3)
298,960170,"(3,535)",(81),(248),(157),(165),(31),"(4,106)",(399),"(13,608)",(12)
299,1904540,"(7,663)","(1,171)",(552),(93),(144),(302),"(2,009)",(22),"(1,342)",(525)
300,227300,"(162,131)","(20,339)","(26,565)","(56,841)","(89,517)","(5,892)","(42,380)","(1,584)","(9,441)","(62,135)"
301,782330,"(116,919)","(2,754)","(7,331)","(2,585)","(15,462)","(1,115)","(13,463)",(211),"(2,917)","(2,500)"
302,2218750,"(10,617)",(322),(294),(296),(286),(42),(125),(53),(193),(201)
303,1869590,"(12,628)",(504),(725),"(1,688)",(581),(145),(765),(327),(858),(139)
304,1096530,"(13,071)","(1,083)",(266),(741),(631),(179),"(1,010)",(14),(113),(132)
305,1286320,"(1,841)",(96),(30),(16),(10),(21),(227),(133),(83),(7)
306,538030,(826),(31),(25),(17),(140),(6),(54),(15),(30),(26)
307,933110,"(14,765)","(1,423)","(3,518)","(2,315)",(912),(359),"(6,402)",(97),(481),(455)
308,47890,"(19,946)",(471),"(1,017)",(933),"(1,770)",(80),"(1,951)",(9),(619),(591)
309,851850,"(18,961)","(1,851)","(4,302)","(3,282)",(312),(653),"(9,128)",(20),"(1,104)",(737)
310,268910,"(58,159)","(1,826)","(19,096)","(20,571)","(12,296)","(1,258)","(15,406)",(326),"(2,916)","(2,259)"
311,1957780,"(3,713)",(58),(49),(23),(123),(23),(67),(19),(28),(21)
312,513710,"(43,734)","(3,046)","(3,807)","(4,869)","(9,688)",(474),"(15,323)",(386),(733),(738)
313,1307550,"(8,118)",(365),(279),(324),(340),(38),"(5,061)","(1,383)",(225),(37)
314,1971650,"(2,787)",(143),(130),(40),(6),(30),"(2,968)",(215),(559),(8)
315,454650,"(20,104)","(2,028)","(7,223)","(4,090)",(424),(984),"(4,331)",(15),(601),(788)
316,508440,"(69,182)","(1,741)","(2,407)","(2,519)","(7,469)",(765),"(14,795)",(198),"(2,387)","(2,427)"
317,285900,"(26,600)","(1,227)","(4,263)","(2,885)","(4,984)",(219),"(1,777)",(186),"(2,036)","(1,060)"
318,1641960,"(1,928)",(108),(75),(29),(44),(10),(126),(20),(24),(40)
319,1462040,"(9,173)",(452),(496),(380),(102),(111),"(4,566)",(238),(465),(73)
320,1903620,(983),(27),(21),(78),(18),(11),(31),(7),(17),(5)
321,905370,"(15,448)","(1,941)","(1,375)",(6),(654),(286),(124),(5),(15),"(1,326)"
322,1267910,"(6,250)",(106),(117),(142),(193),(15),"(1,779)",(48),(110),(51)
323,1677740,"(25,634)","(1,279)","(15,984)","(21,288)","(7,410)","(2,016)",(200),(52),(97),"(8,896)"
324,812140,"(52,689)","(2,873)","(3,034)","(5,146)","(7,935)",(608),"(49,403)",(435),"(6,733)","(2,781)"
325,2172860,(121),(6),(0),(1),(23),(0),(13),(1),(0),(1)
326,1527950,"(9,402)","(1,503)",(766),(392),"(1,583)",(133),"(2,684)",(96),"(1,039)",(562)
327,1881700,"(1,557)",(105),(779),(387),(273),(18),(11),(105),(146),(31)
328,233860,"(40,411)","(1,046)","(4,239)","(1,159)","(8,852)",(171),"(11,330)","(1,223)","(1,171)",(346)
329,214950,"(44,603)","(3,741)","(3,939)","(1,451)","(6,065)","(1,601)","(2,773)",(65),(641),"(1,917)"
330,1789480,"(14,846)",(451),(390),(176),(257),(117),(512),(61),(119),(133)
331,323190,"(38,457)","(2,109)","(2,268)","(1,774)","(9,436)",(638),"(26,134)",(395),"(3,841)","(2,211)"
332,742420,(974),(48),(39),(56),(97),(11),(127),(29),(36),(29)
333,2000950,"(2,409)",(83),(198),(277),(400),(41),"(1,430)",(11),(245),(212)
334,228280,"(9,032)",(611),(555),(517),(688),(309),(642),(69),(310),(379)
335,2221490,"(5,866)",(266),(486),(791),(983),(55),(243),(212),(620),(206)
336,460930,"(35,153)","(1,296)","(2,489)","(3,469)","(4,662)",(283),"(21,935)",(458),"(2,182)","(1,110)"
337,996580,"(12,065)",(647),"(1,190)",(670),"(1,047)",(437),(51),(11),(17),(580)
338,1121640,"(2,422)",(103),(138),(92),(190),(17),(584),(57),(102),(37)
339,386180,"(20,452)","(1,909)",(763),(108),"(27,338)",(299),(150),(26),(19),"(1,556)"
340,632470,"(41,790)",(935),"(1,563)","(1,744)","(9,975)",(271),"(17,157)",(165),"(1,370)","(1,000)"
341,509980,"(12,752)",(365),(269),(154),"(1,273)",(78),(131),(28),(38),(365)
342,784080,"(7,769)",(85),(56),(39),(539),(30),(147),(76),(45),(33)
343,383980,"(25,583)",(451),"(1,459)",(822),(247),(154),(123),(33),(58),(88)
344,629730,"(38,810)",(645),(356),(178),(754),(100),(492),(106),(287),(391)
345,1397390,"(1,058)",(9),(3),(0),(9),(1),(0),(2),(1),(7)
346,2009100,(380),(10),(10),(5),(10),(4),(45),(2),(7),(6)
347,620,"(174,462)","(8,086)","(19,435)","(15,935)","(66,384)","(2,298)","(24,854)",(974),"(7,715)","(8,097)"
348,2230110,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
349,920210,"(31,226)",(837),"(1,022)",(668),(362),(153),(464),(28),(107),"(1,828)"
350,678950,"(31,473)","(2,041)","(11,135)","(6,243)",(732),(569),"(6,089)",(37),(774),(659)
351,1817230,"(10,634)",(215),(416),(348),(504),(109),"(4,188)",(138),(863),(107)
352,848450,"(50,755)","(2,630)","(2,367)","(2,493)","(6,965)",(326),"(6,437)",(258),"(1,186)","(1,733)"
353,1408610,"(2,723)",(230),(88),(134),(86),(19),(936),(200),(42),(119)
354,239140,"(106,541)","(7,315)","(15,115)","(18,204)","(62,424)","(1,694)","(94,142)",(810),"(6,330)","(24,390)"
355,1092790,"(61,838)","(1,393)","(2,582)","(2,427)","(4,658)",(832),"(14,585)","(1,017)","(2,713)",(432)
356,976310,"(30,354)",(949),"(6,930)","(5,969)","(20,487)",(399),"(7,088)",(21),(245),"(1,875)"
357,10180,"(27,542)","(1,494)","(2,749)","(2,629)","(7,446)",(573),(533),(26),(644),"(1,572)"
358,220200,"(83,515)","(4,234)","(2,094)","(2,560)","(6,209)",(780),"(9,594)",(491),(982),"(1,672)"
359,1920780,(706),(26),(15),(11),(5),(1),(49),(1),(1),(4)
360,997010,"(8,286)",(592),(357),(313),(301),(205),"(1,098)",(79),(197),(495)
361,986130,"(4,441)",(112),(241),(54),(352),(15),(195),(44),(6),(26)
362,1222140,"(28,737)","(1,996)","(2,262)","(1,798)","(8,825)",(445),"(32,795)",(287),"(2,235)","(2,075)"
363,617290,"(27,214)","(1,021)","(1,493)","(1,530)","(3,441)",(288),"(8,865)",(221),(449),(264)
364,268500,"(55,021)","(2,619)","(3,195)","(1,718)","(6,865)",(833),"(9,961)",(313),"(3,563)","(1,138)"
365,646570,"(65,443)","(2,756)","(3,145)","(1,386)","(3,825)",(367),"(43,859)","(1,069)","(8,048)","(1,105)"
366,1211020,"(11,965)",(263),(262),(284),(207),(85),(230),(11),(56),(245)
367,704270,"(23,066)",(891),"(1,183)",(409),"(2,623)",(136),"(1,570)",(317),(247),(530)
368,1150690,"(45,344)",(656),"(2,493)","(2,461)","(1,745)",(511),"(1,923)",(569),"(1,237)",(618)
369,394510,"(9,461)",(404),(698),(540),"(1,199)",(165),"(9,094)",(85),"(1,527)",(211)
370,412020,"(33,124)","(1,894)","(3,168)","(2,625)","(22,264)",(531),"(18,903)",(235),"(1,254)","(2,267)"
371,1388770,"(12,318)",(32),(185),(121),(318),(27),(43),(14),(11),(77)
372,221680,"(16,297)",(764),(976),(695),(700),(131),(407),(159),(272),(336)
373,1302240,"(7,470)",(620),(554),(426),(595),(23),(443),(24),(40),(151)
374,694280,"(2,180)",(94),(395),(194),(546),(45),"(1,776)",(48),(95),(75)
375,470220,"(31,712)",(649),"(1,664)","(4,721)","(1,413)",(115),"(1,573)",(151),(84),"(1,018)"
376,667970,"(11,588)",(173),(80),(55),(150),(30),(207),(40),(83),(66)
377,2303350,"(1,234)",(19),(24),(37),(4),(4),(91),(10),(21),(4)
378,208650,"(51,498)","(2,669)","(6,481)","(7,234)","(8,009)","(1,173)","(14,403)",(143),"(1,829)","(2,122)"
379,1436700,(86),(8),(7),(6),(29),(1),(119),(0),(5),(2)
380,1940340,"(5,520)",(271),(297),(158),(686),(50),"(1,998)",(52),(501),(145)
381,761890,"(20,873)","(1,338)","(7,047)","(7,477)","(10,055)",(264),"(5,306)",(167),"(1,700)","(3,175)"
382,219990,"(42,083)","(1,941)","(2,284)","(2,865)","(8,232)",(416),"(20,180)",(732),"(1,288)","(1,210)"
383,257350,"(5,437)",(332),(323),(201),(369),(179),(709),(23),(259),(240)
384,794260,"(16,602)",(824),(901),(976),"(1,061)",(251),"(1,050)",(306),(677),(175)
385,1274570,"(24,035)","(1,471)","(5,061)","(6,182)","(5,823)",(243),"(6,305)",(200),"(1,198)","(1,919)"
386,2140510,"(2,599)",(7),(33),(32),(11),(4),(10),(0),(0),(16)
387,1850510,(889),(60),(83),(24),(4),(16),(384),(54),(145),(6)
388,524220,"(52,903)","(2,567)","(5,743)","(2,879)","(5,234)",(776),"(37,466)","(1,499)","(3,599)",(936)
389,1158160,"(5,694)",(195),(184),(214),(8),(12),(516),(34),(67),(33)
390,668580,"(9,914)",(472),(613),(267),"(3,426)",(204),"(8,319)",(215),(332),(213)
391,400750,"(4,986)",(189),(320),(121),"(1,848)",(102),"(1,682)",(19),(77),(211)
392,1273400,"(3,794)",(576),(181),(162),(209),(117),(284),(33),(81),(295)
393,2369390,"(4,867)",(144),(300),(363),"(1,153)",(47),"(1,222)",(59),(241),(216)
394,601510,"(20,535)","(1,039)","(4,799)","(6,327)",(600),(582),"(1,462)",(142),"(1,358)",(170)
395,699130,"(5,303)",(180),(431),(278),"(2,063)",(40),"(4,497)",(60),(711),(84)
396,359320,"(62,462)","(3,760)","(2,444)","(1,752)","(9,916)",(860),"(3,444)",(262),(269),"(1,150)"
397,391540,"(128,562)","(4,202)","(8,784)","(8,221)","(10,016)","(1,450)","(19,072)","(1,889)","(7,325)","(3,942)"
398,1973530,"(7,780)",(64),(203),(175),"(1,083)",(32),"(4,371)",(608),"(7,944)",(74)
399,434170,"(4,664)",(13),(29),(18),(590),(4),(4),(0),(0),(6)
400,493340,"(37,016)","(3,321)","(1,315)","(1,483)",(305),(273),"(9,351)",(330),"(1,762)",(272)
401,1588530,"(1,644)",(98),(34),(54),(24),(20),(20),(3),(0),(16)
402,1164940,"(3,105)",(72),(35),(29),(78),(12),(203),(21),(48),(44)
403,779340,"(21,140)","(1,212)",(709),(402),"(1,492)",(235),"(45,777)",(98),"(5,267)",(574)
404,975370,"(18,293)",(240),(294),(309),(719),(62),(499),(23),(70),(175)
405,1922560,"(7,905)",(80),"(1,919)",(957),(401),(43),"(1,673)",(5),(16),(615)
406,774361,"(14,076)",(571),"(6,145)","(3,373)","(2,272)",(384),"(4,184)",(197),(889),(301)
407,489630,"(6,240)",(310),(219),(62),"(1,041)",(55),(813),(7),(75),(142)
408,482400,"(5,289)",(95),(81),(20),(180),(38),(97),(20),(35),(64)
409,12210,"(57,592)","(2,261)","(9,808)","(7,728)","(16,423)",(783),"(10,913)",(274),"(2,160)","(5,360)"
410,588030,"(3,377)",(82),(65),(67),(229),(26),(57),(21),(2),(70)
411,1159690,"(1,697)",(96),(20),(33),(290),(7),(305),(10),(36),(36)
412,1113120,"(6,455)",(817),(260),(65),(807),(45),"(1,904)",(125),(505),(96)
413,1668540,(354),(11),(10),(5),(7),(2),(6),(0),(0),(1)
414,1293830,"(40,413)","(1,111)","(2,366)","(2,213)","(39,921)",(214),"(55,892)",(289),"(1,882)","(5,290)"
415,1343370,"(12,320)",(65),(298),(379),(153),(5),(83),(7),(9),(66)
416,364360,"(29,453)","(2,416)","(2,355)",(546),"(3,695)",(663),"(6,472)",(67),(994),(956)
417,1509960,"(9,299)",(256),"(1,900)","(1,168)",(530),(41),"(4,752)",(62),(964),(163)
418,1987080,"(12,346)","(1,124)","(1,473)","(1,310)","(3,030)",(166),"(14,954)",(84),(651),(340)
419,597180,"(1,707)",(101),(36),(23),(71),(11),(237),(55),(27),(21)
420,1118200,"(128,805)","(1,734)","(6,383)","(6,287)","(35,568)","(1,383)","(2,810)",(140),(663),"(9,111)"
421,552520,"(62,913)","(2,247)","(3,616)","(6,569)","(23,590)",(495),"(22,409)",(445),"(2,820)","(4,584)"
422,1538970,(740),(36),(29),(11),(27),(5),(314),(38),(68),(10)
423,471710,"(43,256)",(788),"(2,232)","(1,133)","(2,609)",(461),(277),(69),(92),"(1,639)"
424,688420,"(4,294)",(205),(310),(200),(352),(52),"(1,945)",(51),(342),(76)
425,1451190,"(7,386)",(318),(431),(78),(470),(108),(55),(17),(94),(160)
426,492720,"(13,776)","(1,370)",(881),(508),"(1,210)",(366),"(2,075)",(259),"(1,367)",(239)
427,1328670,"(29,066)","(1,082)",(831),(395),"(2,293)",(306),"(1,990)",(108),(273),(682)
428,1378990,(932),(49),(215),(181),(43),(42),(14),(1),(1),(45)
429,1583230,"(8,770)",(159),(411),(117),(277),(61),(305),(5),(10),(57)
430,764790,"(4,394)",(251),(618),"(1,008)",(535),(38),"(1,247)",(73),(155),(53)
431,495420,"(17,592)",(787),"(1,810)","(2,450)","(3,669)",(182),"(15,057)",(105),(531),(335)
432,1592190,"(11,027)",(121),(74),(46),(392),(27),(95),(22),(32),(79)
433,1017180,"(15,026)",(310),(864),(523),"(2,713)",(44),(861),(21),(10),"(1,717)"
434,599140,"(18,393)",(928),"(1,802)","(2,451)","(3,702)",(299),"(2,549)",(319),(768),"(1,101)"
435,24010,"(16,954)","(1,387)",(763),(441),"(1,060)",(501),"(1,437)",(56),(177),(535)
436,212500,"(12,361)",(778),(670),(576),"(1,304)",(115),(373),(12),(41),(288)
437,1340480,(492),(44),(103),(13),(34),(1),(200),(8),(2),(3)
438,1260590,(526),(27),(7),(22),(17),(1),(319),(3),(6),(5)
439,899770,"(15,014)",(762),(373),(456),"(1,120)",(106),"(1,797)",(52),(402),(310)
440,1321440,"(2,733)",(57),(85),(67),(7),(75),(715),(41),(54),(2)
441,2005010,"(6,808)",(142),(206),(58),(398),(39),(362),(11),(104),(106)
442,1062520,"(13,451)",(458),(283),(303),(94),(20),"(1,660)",(68),(436),(79)
443,233450,"(40,957)","(2,244)","(1,743)","(1,514)","(3,004)",(451),"(6,680)",(309),"(1,108)","(2,142)"
444,633230,"(23,889)","(1,397)","(3,529)","(4,211)","(7,346)",(413),"(2,376)",(40),(313),"(1,790)"
445,678960,"(22,501)",(738),"(1,409)","(1,408)","(3,492)",(360),"(13,990)",(814),"(1,676)",(404)
446,293760,"(8,022)",(263),(359),(290),(239),(84),(115),(32),(29),(164)
447,436150,"(5,629)",(529),(567),(523),"(1,073)",(194),"(2,225)",(25),(68),(339)
448,1296610,"(5,826)",(58),(97),(83),(269),(11),"(1,814)",(123),(496),(33)
449,1468720,"(2,919)",(115),(123),(39),(99),(22),(198),(12),(95),(54)
450,1677280,"(12,696)",(755),(412),(95),(228),(179),"(2,270)",(46),(628),(431)
451,230290,"(15,646)",(313),(689),(487),(704),(209),"(1,428)",(96),(449),(316)
452,1196590,"(48,984)","(2,185)","(5,103)","(5,556)","(7,913)",(713),"(15,090)",(308),"(1,835)","(1,356)"
453,1367080,"(4,861)",(47),(71),(56),(47),(27),"(6,196)","(1,769)",(706),(14)
454,1062810,(934),(25),(8),(13),(15),(0),(27),(6),(2),(5)
455,1295920,"(3,570)",(109),(330),(156),(172),(24),(52),(12),(49),(53)
456,2248760,"(1,942)",(104),(114),(108),"(1,735)",(15),(20),(7),(3),(191)
457,305620,"(39,582)","(1,786)","(1,900)","(1,707)","(22,033)",(558),"(13,050)",(507),"(3,206)","(1,193)"
458,1677770,"(3,656)",(128),(62),(74),(89),(22),(109),(9),(204),(24)
459,985810,"(4,291)",(19),(517),"(12,678)",(42),(10),(81),(16),"(2,269)",(9)
460,1419170,"(23,063)",(190),(705),"(1,594)","(4,096)",(113),(136),(7),(86),(426)
461,22330,"(32,557)",(935),"(1,333)","(1,273)","(2,752)",(330),(525),(125),(218),(349)
462,1201240,"(4,039)",(535),(633),"(1,175)","(1,017)",(67),(95),(35),(74),(143)
463,2137700,(71),(0),(0),(1),(0),(0),(1),(2),(2),(0)
464,2365810,"(2,739)",(16),(31),(39),(20),(4),(5),(8),(7),(6)
465,1238840,"(30,023)",(576),"(4,026)","(2,342)","(9,364)",(271),"(56,214)",(242),"(2,503)","(2,289)"
466,330830,"(12,145)",(456),(370),(245),"(2,066)",(150),(273),(9),(72),(222)
467,1556200,"(2,429)",(107),(147),(70),(126),(35),(120),(10),(33),(85)
468,2212330,"(8,962)",(76),(168),(432),(164),(34),(110),(12),(36),(29)
469,1030840,"(24,214)","(1,239)","(1,733)",(910),"(6,977)",(498),"(11,267)",(117),(943),"(2,137)"
470,1696440,(127),(0),(1),(0),(2),(0),"(1,124)",(0),(0),(0)
471,2163330,"(1,583)",(163),(359),(70),(169),(14),"(1,052)",(33),(219),(158)
472,457140,"(42,489)","(1,779)","(2,023)","(3,508)","(8,870)",(472),"(33,030)",(445),"(3,533)","(1,106)"
473,799600,"(6,186)",(213),(60),(78),(216),(19),(314),(31),(61),(51)
474,582160,"(30,500)","(2,065)","(2,648)","(3,367)","(6,741)",(364),"(33,863)",(327),"(3,270)","(2,338)"
475,1211630,"(3,821)",(11),(24),(11),(73),(4),(1),(0),(1),(9)
476,314650,"(5,031)",(188),(160),(243),(556),(82),"(1,747)",(24),(167),(84)
477,1449690,"(6,188)",(276),"(1,232)",(193),(855),(108),"(2,260)",(2),(8),(398)
478,1338770,"(3,778)",(285),(187),(193),(334),(71),"(2,436)",(86),(325),(349)
479,335300,"(38,747)","(1,222)","(7,690)","(8,503)","(13,450)",(927),"(12,502)",(416),"(2,496)","(1,501)"
480,774171,"(26,476)",(490),"(4,907)","(3,731)","(3,267)",(203),"(42,760)","(1,068)","(4,651)",(795)
481,820520,"(4,421)",(234),(97),(73),(181),(21),(181),(26),(68),(42)
482,1288320,"(4,080)",(345),(173),(215),(233),(37),(225),(61),(17),(84)
483,601150,"(34,671)",(726),"(4,302)","(5,534)","(5,774)",(543),"(46,219)",(323),"(2,096)","(1,372)"
484,10090,"(34,785)",(855),"(2,467)","(1,201)","(1,426)",(378),(594),(58),(663),(342)
485,1161590,(737),(81),(109),(126),(262),(3),(319),(19),(58),(45)
486,1611910,"(7,037)",(400),(227),(88),(207),(94),"(1,066)",(8),(158),(147)
487,1455630,"(1,984)",(92),(257),(42),(201),(6),(2),(0),(9),(7)
488,1850960,(486),(13),(11),(4),(11),(5),(0),(0),(0),(1)
489,731490,"(8,185)",(452),"(1,919)","(1,398)","(1,030)",(376),(131),(59),(37),(527)
490,1913370,(389),(14),(5),(5),(16),(5),(25),(2),(9),(6)
491,611790,"(6,515)",(298),(249),(204),(660),(59),"(4,511)",(20),(45),(61)
492,8930,"(124,743)","(6,106)","(3,814)","(3,133)","(17,089)","(1,082)","(14,455)",(765),"(8,071)","(4,106)"
493,2161700,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
494,2111170,(591),(9),(6),(21),(1),(0),(26),(12),(6),(0)
495,674940,"(64,266)","(1,791)","(4,130)","(5,840)","(10,396)",(785),"(8,419)",(155),(816),"(2,298)"
496,578650,"(17,162)",(479),(273),(214),"(1,408)",(140),"(2,461)",(146),(239),(274)
497,266840,"(15,300)","(1,622)","(4,212)","(3,907)",(978),(364),(534),(83),(36),(204)
498,304050,"(43,937)","(3,759)","(4,635)","(8,516)","(13,286)",(688),"(2,328)",(189),(875),"(3,283)"
499,1649080,"(2,076)",(187),(99),(60),(23),(42),(927),(9),(98),(38)
500,1942280,"(18,353)",(712),"(2,569)","(1,008)","(2,259)",(88),"(16,429)",(94),"(1,440)",(852)
